2021-02-18 13:44:41,671 [main] INFO  o.e.j.client.core.ClientTestImpl - adding IAUTEventListener org.eclipse.jubula.client.ui.rcp.controllers.TestExecutionContributor:org.eclipse.jubula.client.ui.rcp.controllers.TestExecutionContributor@3fe59f84
2021-03-01 16:07:46,633 [Worker-136: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:07:46,636 [Worker-136: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:09:19,074 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:09:19,076 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:09:19,077 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:09:19,079 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:10:44,715 [Worker-126: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2021-03-01 16:10:45,059 [Worker-126: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.revature:TuitionReimbursementManagementSystem:0.0.1-SNAPSHOT @ D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\pom.xml.
2021-03-01 16:10:46,033 [Worker-126: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /TuitionReimbursementManagementSystem/src/main/java because it overlaps with /TuitionReimbursementManagementSystem/src
2021-03-01 16:10:46,033 [Worker-126: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /TuitionReimbursementManagementSystem/src/test/java because it overlaps with /TuitionReimbursementManagementSystem/src
2021-03-01 16:10:46,378 [Worker-126: Updating Maven Project] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for TuitionReimbursementManagementSystem
2021-03-01 16:10:46,382 [Worker-126: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2021-03-01 16:10:47,097 [Worker-135: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:10:47,102 [Worker-135: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:10:47,104 [Worker-135: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:10:47,108 [Worker-135: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:10:47,109 [Worker-135: Building] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of TuitionReimbursementManagementSystem
2021-03-01 16:10:47,109 [Worker-135: Building] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for TuitionReimbursementManagementSystem
2021-03-01 16:10:47,114 [Worker-135: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:12:52,417 [Worker-133: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:12:52,421 [Worker-133: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:12:52,421 [Worker-133: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:12:52,424 [Worker-133: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:13:36,644 [Worker-136: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:13:36,647 [Worker-136: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:13:36,648 [Worker-136: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:13:36,651 [Worker-136: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:21:57,300 [Worker-140: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.revature:TuitionReimbursementManagementSystem:0.0.1-SNAPSHOT @ D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\pom.xml.
2021-03-01 16:21:58,797 [Worker-140: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:21:58,800 [Worker-140: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:21:58,802 [Worker-140: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:21:58,805 [Worker-140: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:21:58,805 [Worker-140: Building] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of TuitionReimbursementManagementSystem
2021-03-01 16:21:58,805 [Worker-140: Building] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for TuitionReimbursementManagementSystem
2021-03-01 16:21:58,810 [Worker-140: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:22:02,947 [Worker-126: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.revature:TuitionReimbursementManagementSystem:0.0.1-SNAPSHOT @ D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\pom.xml.
2021-03-01 16:22:03,941 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:22:03,944 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:22:03,946 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:22:03,949 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:22:03,949 [Worker-126: Building] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of TuitionReimbursementManagementSystem
2021-03-01 16:22:03,949 [Worker-126: Building] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for TuitionReimbursementManagementSystem
2021-03-01 16:22:03,953 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:25:06,142 [Worker-141: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:25:06,145 [Worker-141: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:25:06,146 [Worker-141: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:25:06,149 [Worker-141: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:27:10,302 [Worker-140: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:27:10,306 [Worker-140: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:27:10,306 [Worker-140: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:27:10,309 [Worker-140: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:28:07,180 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:28:07,183 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:28:07,184 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:28:07,186 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:28:32,849 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:28:32,851 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:28:32,852 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:28:32,855 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:29:46,015 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:29:46,020 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:29:46,021 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:29:46,024 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:29:51,351 [Worker-140: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:29:51,354 [Worker-140: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:29:51,355 [Worker-140: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:29:51,358 [Worker-140: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:30:10,617 [Worker-143: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:30:10,619 [Worker-143: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:30:10,620 [Worker-143: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:30:10,622 [Worker-143: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:30:23,591 [Worker-143: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:30:23,594 [Worker-143: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:30:23,595 [Worker-143: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:30:23,598 [Worker-143: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:30:34,061 [Worker-145: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:30:34,064 [Worker-145: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:30:34,065 [Worker-145: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:30:34,068 [Worker-145: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:30:45,090 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:30:45,093 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:30:45,093 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:30:45,096 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:31:06,963 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:31:06,967 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:31:06,968 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:31:06,971 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:31:16,833 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:31:16,836 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:31:16,836 [Worker-126: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:31:16,839 [Worker-126: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:31:56,771 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:31:56,774 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:31:56,775 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:31:56,778 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:32:03,753 [Worker-145: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:32:03,757 [Worker-145: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:32:03,757 [Worker-145: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:32:03,760 [Worker-145: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:33:56,310 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:33:56,313 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:33:56,315 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:33:56,318 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:34:25,628 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:34:25,631 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:34:25,632 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:34:25,635 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:36:18,627 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:36:18,630 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:36:18,631 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:36:18,633 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:37:05,931 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:37:05,934 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:37:05,935 [Worker-138: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:37:05,938 [Worker-138: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:37:48,722 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:37:48,725 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:37:48,725 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:37:48,728 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:38:00,188 [Worker-145: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:38:00,191 [Worker-145: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:38:00,192 [Worker-145: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:38:00,195 [Worker-145: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:38:22,599 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:38:22,602 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:38:22,602 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:38:22,604 [Worker-144: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:38:29,493 [Worker-145: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:38:29,496 [Worker-145: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\main\resources
2021-03-01 16:38:29,497 [Worker-145: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-03-01 16:38:29,499 [Worker-145: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Desktop - Data Drive\Workspace\revature training\2102-feb01-usf\TuitionReimbursementManagementSystem\src\test\resources
2021-03-01 16:38:43,327 [Worker-144: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
